run_id,source_dataset,flow_type,page_url,friction_scenario,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,feedback_delay,task_completed,screenshot_count,error_message_clarity,friction_level
login_medium_1778589050127_w9lir1,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2210,2,0,3,1,1,0,1922,1,4,1,Medium
login_bad_1778589052392_oaz27t,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4404,3,1,3,2,1,1,3952,1,5,0,High
search_good_1778589056853_93g55u,playwright_dummy_website,search,http://localhost:3000/search-good,good,1101,1,0,1,0,0,0,924,1,3,2,Low
search_medium_1778589058006_wpv352,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2995,1,0,1,1,0,1,1920,1,3,1,Medium
search_bad_1778589061055_qxxbdw,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4415,3,1,1,2,1,1,3935,1,5,0,High
signup_bad_1778589065532_ve51vf,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,3511,4,1,4,2,1,1,2931,1,5,0,High
signup_good_1778589069100_5pe6jl,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1120,1,0,3,0,0,0,913,1,3,2,Low
signup_medium_1778589070274_xqjc6f,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2299,3,0,4,1,1,0,1967,1,4,1,Medium
cta_good_1778589073524_btt4k9,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,576,1,0,0,0,0,0,431,1,3,-1,Low
cta_medium_1778589074166_lgosr9,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2969,1,0,0,1,0,1,1905,1,3,1,Medium
cta_bad_1778589077192_73wfoo,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4240,2,1,0,1,0,1,3935,1,4,0,High
landing_good_1778589081502_op4bda,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,546,1,0,0,0,0,0,425,1,3,-1,Low
landing_medium_1778589082104_dei4xe,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2150,1,1,1,0,0,0,1929,1,3,1,Medium
landing_bad_1778589084310_zt2e9y,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,3224,2,1,0,1,0,1,2919,1,4,0,High
login_good_1778589087591_9lyuag,playwright_dummy_website,login,http://localhost:3000/login-good,good,1110,1,0,2,0,0,0,910,1,3,2,Low
login_medium_1778589088754_1acidt,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2229,2,0,3,1,1,0,1928,1,4,1,Medium
login_bad_1778589091039_8eseac,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4406,3,1,3,2,1,1,3954,1,5,0,High
search_good_1778589095500_1eulvq,playwright_dummy_website,search,http://localhost:3000/search-good,good,1118,1,0,1,0,0,0,934,1,3,2,Low
search_medium_1778589096672_v3dvqp,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,3027,1,0,1,1,0,1,1924,1,3,1,Medium
search_bad_1778589099752_jk2mmv,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,3367,3,1,1,2,1,1,2904,1,5,0,High
signup_bad_1778589103174_r59jrk,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,4483,4,1,4,2,1,1,3926,1,5,0,High
signup_good_1778589107712_0d7gay,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1124,1,0,3,0,0,0,912,1,3,2,Low
signup_medium_1778589108890_jmdts0,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2331,3,0,4,1,1,0,1972,1,4,1,Medium
cta_good_1778589112170_q0xp56,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,546,1,0,0,0,0,0,412,1,3,-1,Low
cta_medium_1778589112778_vozpga,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2987,1,0,0,1,0,1,1916,1,3,1,Medium
cta_bad_1778589115828_ka34hi,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4254,2,1,0,1,0,1,3927,1,4,0,High
landing_good_1778589120146_tofofh,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1042,1,0,0,0,0,0,918,1,3,-1,Low
landing_medium_1778589121244_p0nc9v,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2142,1,1,1,0,0,0,1935,1,3,1,Medium
landing_bad_1778589123440_qyzuay,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4259,2,1,0,1,0,1,3936,1,4,0,High
login_good_1778589127756_1dj5gv,playwright_dummy_website,login,http://localhost:3000/login-good,good,1109,1,0,2,0,0,0,897,1,3,2,Low
login_medium_1778589128920_0ti958,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2246,2,0,3,1,1,0,1926,1,4,1,Medium
login_bad_1778589131222_ioxcqq,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4386,3,1,3,2,1,1,3933,1,5,0,High
search_good_1778589135663_d8eok7,playwright_dummy_website,search,http://localhost:3000/search-good,good,1101,1,0,1,0,0,0,922,1,3,2,Low
search_medium_1778589136817_9cad0l,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,3031,1,0,1,1,0,1,1931,1,3,1,Medium
search_bad_1778589139901_b8du5y,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4382,3,1,1,2,1,1,3936,1,5,0,High
signup_bad_1778589144341_ehaqx9,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,3465,4,1,4,2,1,1,2922,1,5,0,High
signup_good_1778589147860_ml3b1u,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1122,1,0,3,0,0,0,916,1,3,2,Low
signup_medium_1778589149036_x2ey83,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2301,3,0,4,1,1,0,1949,1,4,1,Medium
cta_good_1778589152268_orx3cm,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1059,1,0,0,0,0,0,923,1,3,-1,Low
cta_medium_1778589153390_fkk3y4,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2971,1,0,0,1,0,1,1913,1,3,1,Medium
cta_bad_1778589156420_bv914x,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,3226,2,1,0,1,0,1,2917,1,4,0,High
landing_good_1778589159700_16zb4a,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1046,1,0,0,0,0,0,928,1,3,-1,Low
landing_medium_1778589160805_wyr2fa,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2144,1,1,1,0,0,0,1933,1,3,1,Medium
landing_bad_1778589163003_fmvwp3,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4260,2,1,0,1,0,1,3935,1,4,0,High
login_good_1778589167321_y9q433,playwright_dummy_website,login,http://localhost:3000/login-good,good,1108,1,0,2,0,0,0,921,1,3,2,Low
login_medium_1778589168483_v24gti,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2230,2,0,3,1,1,0,1935,1,4,1,Medium
login_bad_1778589170767_lo13c1,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,3387,3,1,3,2,1,1,2936,1,5,0,High
search_good_1778589174216_8f1p2h,playwright_dummy_website,search,http://localhost:3000/search-good,good,600,1,0,1,0,0,0,409,1,3,2,Low
search_medium_1778589174869_j27xb3,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,3008,1,0,1,1,0,1,1912,1,3,1,Medium
search_bad_1778589177932_s7naow,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4400,3,1,1,2,1,1,3929,1,5,0,High
signup_bad_1778589182391_ccyi91,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,3477,4,1,4,2,1,1,2917,1,5,0,High
signup_good_1778589185924_cfs0px,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1124,1,0,3,0,0,0,914,1,3,2,Low
signup_medium_1778589187105_xsf1xc,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2311,3,0,4,1,1,0,1961,1,4,1,Medium
cta_good_1778589190356_s1vdeb,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1061,1,0,0,0,0,0,902,1,3,-1,Low
cta_medium_1778589191480_a8676m,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2982,1,0,0,1,0,1,1919,1,3,1,Medium
cta_bad_1778589194522_yra9tj,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4255,2,1,0,1,0,1,3942,1,4,0,High
landing_good_1778589198842_gyxr6s,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1085,1,0,0,0,0,0,946,1,3,-1,Low
landing_medium_1778589199986_0jiknf,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2146,1,1,1,0,0,0,1922,1,3,1,Medium
landing_bad_1778589202184_1m63ij,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4261,2,1,0,1,0,1,3923,1,4,0,High
login_good_1778589206508_4d5paf,playwright_dummy_website,login,http://localhost:3000/login-good,good,620,1,0,2,0,0,0,415,1,3,2,Low
login_medium_1778589207182_fq2sr8,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2245,2,0,3,1,1,0,1937,1,4,1,Medium
login_bad_1778589209481_qn8c3h,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,3373,3,1,3,2,1,1,2945,1,5,0,High
search_good_1778589212910_6rfns7,playwright_dummy_website,search,http://localhost:3000/search-good,good,602,1,0,1,0,0,0,414,1,3,2,Low
search_medium_1778589213578_hlj8kj,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2984,1,0,1,1,0,1,1901,1,3,1,Medium
search_bad_1778589216613_ymafvt,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,3384,3,1,1,2,1,1,2920,1,5,0,High
signup_bad_1778589220050_alkgof,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,3485,4,1,4,2,1,1,2914,1,5,0,High
signup_good_1778589223591_o2uvj6,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1106,1,0,3,0,0,0,898,1,3,2,Low
signup_medium_1778589224749_ne7mcc,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2285,3,0,4,1,1,0,1952,1,4,1,Medium
cta_good_1778589227986_j3h9u0,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,554,1,0,0,0,0,0,427,1,3,-1,Low
cta_medium_1778589228605_82wo2y,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2988,1,0,0,1,0,1,1922,1,3,1,Medium
cta_bad_1778589231650_6ovkdd,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4257,2,1,0,1,0,1,3937,1,4,0,High
landing_good_1778589235970_ruiqve,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,538,1,0,0,0,0,0,400,1,3,-1,Low
landing_medium_1778589236562_hl2frl,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2135,1,1,1,0,0,0,1932,1,3,1,Medium
landing_bad_1778589238751_plwx9p,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,3240,2,1,0,1,0,1,2925,1,4,0,High
login_good_1778589242051_paucc7,playwright_dummy_website,login,http://localhost:3000/login-good,good,1126,1,0,2,0,0,0,917,1,3,2,Low
login_medium_1778589243232_fzf4vz,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2228,2,0,3,1,1,0,1928,1,4,1,Medium
login_bad_1778589245516_ide0me,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,3403,3,1,3,2,1,1,2940,1,5,0,High
search_good_1778589248977_lsnuml,playwright_dummy_website,search,http://localhost:3000/search-good,good,1083,1,0,1,0,0,0,910,1,3,2,Low
search_medium_1778589250113_1lbdxb,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2996,1,0,1,1,0,1,1907,1,3,1,Medium
search_bad_1778589253162_4fduos,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4399,3,1,1,2,1,1,3931,1,5,0,High
signup_bad_1778589257617_epn6dh,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,3467,4,1,4,2,1,1,2910,1,5,0,High
signup_good_1778589261141_u9r0yk,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1121,1,0,3,0,0,0,912,1,3,2,Low
signup_medium_1778589262315_2mqr9e,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2301,3,0,4,1,1,0,1949,1,4,1,Medium
cta_good_1778589265654_k1kz2h,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,563,1,0,0,0,0,0,417,1,3,-1,Low
cta_medium_1778589266291_rdq3gc,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2984,1,0,0,1,0,1,1932,1,3,1,Medium
cta_bad_1778589269333_74j189,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4240,2,1,0,1,0,1,3924,1,4,0,High
landing_good_1778589273636_4j3a8e,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1022,1,0,0,0,0,0,893,1,3,-1,Low
landing_medium_1778589274713_wsrjuf,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2117,1,1,1,0,0,0,1910,1,3,1,Medium
landing_bad_1778589276888_apnr17,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4237,2,1,0,1,0,1,3923,1,4,0,High
login_good_1778589281181_xksdiy,playwright_dummy_website,login,http://localhost:3000/login-good,good,1128,1,0,2,0,0,0,912,1,3,2,Low
login_medium_1778589282362_c16vcl,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2213,2,0,3,1,1,0,1938,1,4,1,Medium
login_bad_1778589284627_mnb1s0,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,3374,3,1,3,2,1,1,2933,1,5,0,High
search_good_1778589288057_igp3io,playwright_dummy_website,search,http://localhost:3000/search-good,good,1101,1,0,1,0,0,0,914,1,3,2,Low
search_medium_1778589289212_r5s6km,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,3012,1,0,1,1,0,1,1909,1,3,1,Medium
search_bad_1778589292276_0k1f55,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4417,3,1,1,2,1,1,3950,1,5,0,High
signup_bad_1778589296748_9zt5gd,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,4470,4,1,4,2,1,1,3921,1,5,0,High
signup_good_1778589301276_d8xdlc,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1135,1,0,3,0,0,0,923,1,3,2,Low
signup_medium_1778589302464_dng9an,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2282,3,0,4,1,1,0,1943,1,4,1,Medium
cta_good_1778589305793_e17b4j,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,556,1,0,0,0,0,0,416,1,3,-1,Low
cta_medium_1778589306422_jpv0kw,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,3018,1,0,0,1,0,1,1954,1,3,1,Medium
cta_bad_1778589309502_nvvxlw,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,3222,2,1,0,1,0,1,2901,1,4,0,High
landing_good_1778589312789_fv5aio,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1035,1,0,0,0,0,0,903,1,3,-1,Low
landing_medium_1778589313894_6gvwor,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2149,1,1,1,0,0,0,1914,1,3,1,Medium
landing_bad_1778589316105_knxeza,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,3238,2,1,0,1,0,1,2918,1,4,0,High
login_good_1778589319403_awsj9a,playwright_dummy_website,login,http://localhost:3000/login-good,good,606,1,0,2,0,0,0,394,1,3,2,Low
login_medium_1778589320069_azoppe,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2256,2,0,3,1,1,0,1925,1,4,1,Medium
login_bad_1778589322387_tu0zwl,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,3362,3,1,3,2,1,1,2923,1,5,0,High
search_good_1778589325809_tgd1ja,playwright_dummy_website,search,http://localhost:3000/search-good,good,1101,1,0,1,0,0,0,922,1,3,2,Low
search_medium_1778589326968_q1klxx,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,3039,1,0,1,1,0,1,1922,1,3,1,Medium
search_bad_1778589330064_ssaqbc,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4411,3,1,1,2,1,1,3931,1,5,0,High
signup_bad_1778589334534_30jnm8,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,3497,4,1,4,2,1,1,2927,1,5,0,High
signup_good_1778589338087_tp6m4z,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,621,1,0,3,0,0,0,409,1,3,2,Low
signup_medium_1778589338762_44wzg7,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2299,3,0,4,1,1,0,1943,1,4,1,Medium
cta_good_1778594853616_bi3ofz,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1109,1,0,0,0,0,0,947,1,3,-1,Low
cta_medium_1778594854800_7oq0mc,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,3001,1,0,0,1,0,1,1931,1,3,1,Medium
cta_bad_1778594857861_kdxhpy,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4308,2,1,0,1,0,1,3948,1,4,0,High
landing_good_1778594862238_66g5mq,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,531,1,0,0,0,0,0,408,1,3,-1,Low
landing_medium_1778594862824_z7m9wl,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2093,1,1,1,0,0,0,1931,1,3,1,Medium
landing_bad_1778594864970_4iw2ov,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4298,2,1,0,1,0,1,3946,1,4,0,High
login_good_1778594869328_mtd4nz,playwright_dummy_website,login,http://localhost:3000/login-good,good,1089,1,0,2,0,0,0,920,1,3,2,Low
login_medium_1778594870470_9hmj0j,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2248,2,0,3,1,1,0,1950,1,4,1,Medium
login_bad_1778594872775_xwh0t9,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4402,3,1,3,2,1,1,3949,1,5,0,High
saas_signup_good_mobile_1778594877243_f39apa,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1049,1,0,2,0,0,0,926,1,2,2,Low
saas_signup_good_tablet_1778594878357_hmf9gm,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1041,1,0,2,0,0,0,907,1,2,2,Low
saas_signup_good_laptop_1778594879486_0gw23t,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1084,1,0,2,0,0,0,922,1,2,2,Low
saas_signup_good_desktop_1778594880623_0fasv1,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1097,1,0,2,0,0,0,924,1,2,2,Low
saas_signup_medium_mobile_1778594881773_8yz0jq,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2423,3,0,3,0,0,0,1927,1,2,1,Medium
saas_signup_medium_tablet_1778594884261_du5pna,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2423,3,0,3,0,0,0,1939,1,2,1,Medium
saas_signup_medium_laptop_1778594886741_o1p9ta,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2436,3,0,3,0,0,0,1910,1,2,1,Medium
saas_signup_medium_desktop_1778594889245_g2mhql,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2461,3,0,3,0,0,0,1937,1,2,1,Medium
saas_signup_bad_mobile_1778594891775_bk9crn,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4476,3,1,3,0,0,0,3936,1,2,0,High
saas_signup_bad_tablet_1778594896310_dabpha,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4503,3,1,3,0,0,0,3947,1,2,0,High
saas_signup_bad_laptop_1778594900881_sh1ah8,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4493,3,1,3,0,0,0,3924,1,2,0,High
saas_signup_bad_desktop_1778594905433_nfu33j,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4581,3,1,3,0,0,0,3962,1,2,0,High
ecommerce_search_good_mobile_1778594910078_h0wc3v,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1114,1,0,1,0,0,0,930,1,2,2,Low
ecommerce_search_good_tablet_1778594911253_0ejgml,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1095,1,0,1,0,0,0,932,1,2,2,Low
ecommerce_search_good_laptop_1778594912410_rv0nad,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1076,1,0,1,0,0,0,924,1,2,2,Low
ecommerce_search_good_desktop_1778594913546_r3adt6,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1106,1,0,1,0,0,0,919,1,2,2,Low
ecommerce_search_medium_mobile_1778594914715_einh92,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2426,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_tablet_1778594917202_6r8m9n,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2412,2,0,1,1,1,1,0,0,2,1,Medium
