completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,task_completed,friction_level
0.991,1,0,0,0,0,0,1,Low
1.0,1,0,0,0,0,0,1,Low
0.942,1,0,0,0,0,0,1,Low
0.983,1,0,0,0,0,0,1,Low
1.126,1,0,0,0,0,0,1,Low
0.992,1,0,0,0,0,0,1,Low
0.969,1,0,0,0,0,0,1,Low
1.058,1,0,0,0,0,0,1,Low
1.027,1,0,0,0,0,0,1,Low
1.002,1,0,0,0,0,0,1,Low
0.932,1,0,0,0,0,0,1,Low
0.994,1,0,0,0,0,0,1,Low
1.061,1,0,0,0,0,0,1,Low
0.934,1,0,0,0,0,0,1,Low
1.043,1,0,0,0,0,0,1,Low
1.095,1,0,0,0,0,0,1,Low
1.031,1,0,0,0,0,0,1,Low
0.953,1,0,0,0,0,0,1,Low
0.974,1,0,0,0,0,0,1,Low
1.095,1,0,0,0,0,0,1,Low
1.135,1,0,0,0,0,0,1,Low
0.967,1,0,0,0,0,0,1,Low
1.095,1,0,0,0,0,0,1,Low
1.063,1,0,0,0,0,0,1,Low
0.958,1,0,0,0,0,0,1,Low
0.912,1,0,0,0,0,0,1,Low
0.994,1,0,0,0,0,0,1,Low
1.12,1,0,0,0,0,0,1,Low
0.971,1,0,0,0,0,0,1,Low
1.045,1,0,0,0,0,0,1,Low
0.922,1,0,0,0,0,0,1,Low
1.055,1,0,0,0,0,0,1,Low
0.918,1,0,0,0,0,0,1,Low
1.13,1,0,0,0,0,0,1,Low
1.077,1,0,0,0,0,0,1,Low
1.072,1,0,0,0,0,0,1,Low
1.047,1,0,0,0,0,0,1,Low
1.027,1,0,0,0,0,0,1,Low
0.972,1,0,0,0,0,0,1,Low
0.987,1,0,0,0,0,0,1,Low
1.068,1,0,0,0,0,0,1,Low
1.117,1,0,0,0,0,0,1,Low
1.038,1,0,0,0,0,0,1,Low
0.99,1,0,0,0,0,0,1,Low
1.096,1,0,0,0,0,0,1,Low
0.965,1,0,0,0,0,0,1,Low
1.062,1,0,0,0,0,0,1,Low
0.958,1,0,0,0,0,0,1,Low
0.954,1,0,0,0,0,0,1,Low
1.006,1,0,0,0,0,0,1,Low
1.026,1,0,0,0,0,0,1,Low
1.087,1,0,0,0,0,0,1,Low
1.017,1,0,0,0,0,0,1,Low
0.998,1,0,0,0,0,0,1,Low
0.903,1,0,0,0,0,0,1,Low
0.918,1,0,0,0,0,0,1,Low
1.099,1,0,0,0,0,0,1,Low
1.022,1,0,0,0,0,0,1,Low
0.963,1,0,0,0,0,0,1,Low
0.975,1,0,0,0,0,0,1,Low
1.033,1,0,0,0,0,0,1,Low
0.921,1,0,0,0,0,0,1,Low
1.056,1,0,0,0,0,0,1,Low
1.091,1,0,0,0,0,0,1,Low
1.024,1,0,0,0,0,0,1,Low
1.036,1,0,0,0,0,0,1,Low
1.056,1,0,0,0,0,0,1,Low
0.996,1,0,0,0,0,0,1,Low
0.998,1,0,0,0,0,0,1,Low
1.004,1,0,0,0,0,0,1,Low
1.023,1,0,0,0,0,0,1,Low
1.063,1,0,0,0,0,0,1,Low
1.069,1,0,0,0,0,0,1,Low
1.584,1,0,0,0,0,0,1,Low
1.444,1,0,0,0,0,0,1,Low
1.412,1,0,0,0,0,0,1,Low
1.431,1,0,0,0,0,0,1,Low
1.509,1,0,0,0,0,0,1,Low
1.378,1,0,0,0,0,0,1,Low
1.359,1,0,0,0,0,0,1,Low
1.542,1,0,0,0,0,0,1,Low
1.363,1,0,0,0,0,0,1,Low
1.449,1,0,0,0,0,0,1,Low
1.348,1,0,0,0,0,0,1,Low
1.327,1,0,0,0,0,0,1,Low
1.419,1,0,0,0,0,0,1,Low
1.531,1,0,0,0,0,0,1,Low
1.586,1,0,0,0,0,0,1,Low
1.357,1,0,0,0,0,0,1,Low
1.382,1,0,0,0,0,0,1,Low
1.504,1,0,0,0,0,0,1,Low
1.55,1,0,0,0,0,0,1,Low
1.275,1,0,0,0,0,0,1,Low
1.405,1,0,0,0,0,0,1,Low
1.615,1,0,0,0,0,0,1,Low
1.421,1,0,0,0,0,0,1,Low
1.326,1,0,0,0,0,0,1,Low
1.404,1,0,0,0,0,0,1,Low
1.431,1,0,0,0,0,0,1,Low
1.538,1,0,0,0,0,0,1,Low
1.406,1,0,0,0,0,0,1,Low
1.448,1,0,0,0,0,0,1,Low
1.3,1,0,0,0,0,0,1,Low
1.551,1,0,0,0,0,0,1,Low
1.388,1,0,0,0,0,0,1,Low
1.513,1,0,0,0,0,0,1,Low
1.502,1,0,0,0,0,0,1,Low
1.459,1,0,0,0,0,0,1,Low
1.437,1,0,0,0,0,0,1,Low
1.428,1,0,0,0,0,0,1,Low
1.261,1,0,0,0,0,0,1,Low
1.462,1,0,0,0,0,0,1,Low
1.5,1,0,0,0,0,0,1,Low
1.574,1,0,0,0,0,0,1,Low
1.562,1,0,0,0,0,0,1,Low
1.405,1,0,0,0,0,0,1,Low
1.529,1,0,0,0,0,0,1,Low
1.413,1,0,0,0,0,0,1,Low
1.415,1,0,0,0,0,0,1,Low
1.285,1,0,0,0,0,0,1,Low
1.276,1,0,0,0,0,0,1,Low
1.397,1,0,0,0,0,0,1,Low
1.545,1,0,0,0,0,0,1,Low
1.427,1,0,0,0,0,0,1,Low
1.422,1,0,0,0,0,0,1,Low
1.557,1,0,0,0,0,0,1,Low
1.317,1,0,0,0,0,0,1,Low
1.423,1,0,0,0,0,0,1,Low
1.359,1,0,0,0,0,0,1,Low
1.521,1,0,0,0,0,0,1,Low
1.368,1,0,0,0,0,0,1,Low
1.418,1,0,0,0,0,0,1,Low
1.369,1,0,0,0,0,0,1,Low
1.625,1,0,0,0,0,0,1,Low
1.442,1,0,0,0,0,0,1,Low
1.439,1,0,0,0,0,0,1,Low
1.381,1,0,0,0,0,0,1,Low
1.419,1,0,0,0,0,0,1,Low
1.448,1,0,0,0,0,0,1,Low
1.347,1,0,0,0,0,0,1,Low
1.46,1,0,0,0,0,0,1,Low
1.476,1,0,0,0,0,0,1,Low
1.587,1,0,0,0,0,0,1,Low
1.63,1,0,0,0,0,0,1,Low
1.383,1,0,0,0,0,0,1,Low
1.591,1,0,0,0,0,0,1,Low
1.351,1,0,0,0,0,0,1,Low
1.569,1,0,0,0,0,0,1,Low
1.395,1,0,0,0,0,0,1,Low
1.455,1,0,0,0,0,0,1,Low
1.433,1,0,0,0,0,0,1,Low
1.566,1,0,0,0,0,0,1,Low
1.498,1,0,0,0,0,0,1,Low
1.49,1,0,0,0,0,0,1,Low
1.296,1,0,0,0,0,0,1,Low
1.533,1,0,0,0,0,0,1,Low
1.429,1,0,0,0,0,0,1,Low
1.369,1,0,0,0,0,0,1,Low
1.318,1,0,0,0,0,0,1,Low
1.484,1,0,0,0,0,0,1,Low
1.488,1,0,0,0,0,0,1,Low
1.33,1,0,0,0,0,0,1,Low
1.414,1,0,0,0,0,0,1,Low
1.454,1,0,0,0,0,0,1,Low
1.556,1,0,0,0,0,0,1,Low
1.453,1,0,0,0,0,0,1,Low
1.316,1,0,0,0,0,0,1,Low
1.307,1,0,0,0,0,0,1,Low
1.634,1,0,0,0,0,0,1,Low
1.381,1,0,0,0,0,0,1,Low
1.441,1,0,0,0,0,0,1,Low
1.404,1,0,0,0,0,0,1,Low
1.521,1,0,0,0,0,0,1,Low
1.49,1,0,0,0,0,0,1,Low
1.348,1,0,0,0,0,0,1,Low
1.323,1,0,0,0,0,0,1,Low
1.278,1,0,0,0,0,0,1,Low
1.516,1,0,0,0,0,0,1,Low
3.936,1,0,0,0,0,0,1,Low
4.318,1,0,0,0,0,0,1,Low
3.675,1,0,0,0,0,0,1,Low
4.744,1,0,0,0,0,0,1,Low
4.682,1,0,0,0,0,0,1,Low
4.03,1,0,0,0,0,0,1,Low
4.407,1,0,0,0,0,0,1,Low
3.961,1,0,0,0,0,0,1,Low
3.76,1,0,0,0,0,0,1,Low
3.577,1,0,0,0,0,0,1,Low
3.902,1,0,0,0,0,0,1,Low
3.955,1,0,0,0,0,0,1,Low
3.721,1,0,0,0,0,0,1,Low
3.743,1,0,0,0,0,0,1,Low
4.044,1,0,0,0,0,0,1,Low
5.006,1,0,0,0,0,0,1,Low
5.009,1,0,0,0,0,0,1,Low
4.771,1,0,0,0,0,0,1,Low
3.506,1,0,0,0,0,0,1,Low
3.687,1,0,0,0,0,0,1,Low
4.193,1,0,0,0,0,0,1,Low
4.275,1,0,0,0,0,0,1,Low
4.759,1,0,0,0,0,0,1,Low
4.823,1,0,0,0,0,0,1,Low
4.307,1,0,0,0,0,0,1,Low
4.104,1,0,0,0,0,0,1,Low
4.082,1,0,0,0,0,0,1,Low
4.946,1,0,0,0,0,0,1,Low
4.146,1,0,0,0,0,0,1,Low
4.484,1,0,0,0,0,0,1,Low
4.286,1,0,0,0,0,0,1,Low
4.645,1,0,0,0,0,0,1,Low
4.565,1,0,0,0,0,0,1,Low
4.461,1,0,0,0,0,0,1,Low
3.961,1,0,0,0,0,0,1,Low
3.855,1,0,0,0,0,0,1,Low
4.234,1,0,0,0,0,0,1,Low
3.752,1,0,0,0,0,0,1,Low
3.982,1,0,0,0,0,0,1,Low
4.293,1,0,0,0,0,0,1,Low
4.471,1,0,0,0,0,0,1,Low
4.041,1,0,0,0,0,0,1,Low
3.627,1,0,0,0,0,0,1,Low
4.397,1,0,0,0,0,0,1,Low
4.482,1,0,0,0,0,0,1,Low
4.66,1,0,0,0,0,0,1,Low
4.416,1,0,0,0,0,0,1,Low
3.623,1,0,0,0,0,0,1,Low
5.167,1,0,0,0,0,0,1,Low
4.858,1,0,0,0,0,0,1,Low
3.243,1,0,0,0,0,0,1,Low
4.685,1,0,0,0,0,0,1,Low
4.549,1,0,0,0,0,0,1,Low
3.647,1,0,0,0,0,0,1,Low
3.346,1,0,0,0,0,0,1,Low
3.275,1,0,0,0,0,0,1,Low
4.088,1,0,0,0,0,0,1,Low
3.996,1,0,0,0,0,0,1,Low
3.256,1,0,0,0,0,0,1,Low
3.379,1,0,0,0,0,0,1,Low
4.939,1,0,0,0,0,0,1,Low
3.99,1,0,0,0,0,0,1,Low
4.006,1,0,0,0,0,0,1,Low
3.716,1,0,0,0,0,0,1,Low
3.43,1,0,0,0,0,0,1,Low
4.246,1,0,0,0,0,0,1,Low
3.835,1,0,0,0,0,0,1,Low
5.215,1,0,0,0,0,0,1,Low
4.082,1,0,0,0,0,0,1,Low
4.046,1,0,0,0,0,0,1,Low
3.633,1,0,0,0,0,0,1,Low
3.399,1,0,0,0,0,0,1,Low
3.649,1,0,0,0,0,0,1,Low
4.293,1,0,0,0,0,0,1,Low
4.598,1,0,0,0,0,0,1,Low
4.235,1,0,0,0,0,0,1,Low
3.857,1,0,0,0,0,0,1,Low
3.328,1,0,0,0,0,0,1,Low
5.089,1,0,0,0,0,0,1,Low
4.593,1,0,0,0,0,0,1,Low
3.425,1,0,0,0,0,0,1,Low
3.638,1,0,0,0,0,0,1,Low
3.581,1,0,0,0,0,0,1,Low
4.013,1,0,0,0,0,0,1,Low
5.056,1,0,0,0,0,0,1,Low
4.021,1,0,0,0,0,0,1,Low
4.144,1,0,0,0,0,0,1,Low
4.65,1,0,0,0,0,0,1,Low
3.355,1,0,0,0,0,0,1,Low
4.839,1,0,0,0,0,0,1,Low
4.619,1,0,0,0,0,0,1,Low
4.736,1,0,0,0,0,0,1,Low
3.271,1,0,0,0,0,0,1,Low
4.571,1,0,0,0,0,0,1,Low
3.748,1,0,0,0,0,0,1,Low
4.798,1,0,0,0,0,0,1,Low
3.668,1,0,0,0,0,0,1,Low
4.343,1,0,0,0,0,0,1,Low
3.927,1,0,0,0,0,0,1,Low
3.712,1,0,0,0,0,0,1,Low
5.035,1,0,0,0,0,0,1,Low
4.494,1,0,0,0,0,0,1,Low
4.986,1,0,0,0,0,0,1,Low
4.21,1,0,0,0,0,0,1,Low
4.363,1,0,0,0,0,0,1,Low
2.81,1,0,0,0,0,0,1,Low
1.926,1,0,0,0,0,0,1,Low
1.792,1,0,0,0,0,0,1,Low
1.937,1,0,0,0,0,0,1,Low
2.087,1,0,0,0,0,0,1,Low
2.598,1,0,0,0,0,0,1,Low
2.305,1,0,0,0,0,0,1,Low
2.556,1,0,0,0,0,0,1,Low
2.063,1,0,0,0,0,0,1,Low
2.699,1,0,0,0,0,0,1,Low
1.925,1,0,0,0,0,0,1,Low
2.171,1,0,0,0,0,0,1,Low
2.16,1,0,0,0,0,0,1,Low
2.17,1,0,0,0,0,0,1,Low
2.637,1,0,0,0,0,0,1,Low
2.025,1,0,0,0,0,0,1,Low
2.593,1,0,0,0,0,0,1,Low
2.597,1,0,0,0,0,0,1,Low
2.325,1,0,0,0,0,0,1,Low
2.143,1,0,0,0,0,0,1,Low
2.873,1,0,0,0,0,0,1,Low
2.347,1,0,0,0,0,0,1,Low
2.44,1,0,0,0,0,0,1,Low
1.786,1,0,0,0,0,0,1,Low
2.77,1,0,0,0,0,0,1,Low
2.244,1,0,0,0,0,0,1,Low
2.107,1,0,0,0,0,0,1,Low
2.884,1,0,0,0,0,0,1,Low
1.954,1,0,0,0,0,0,1,Low
2.05,1,0,0,0,0,0,1,Low
2.349,1,0,0,0,0,0,1,Low
2.613,1,0,0,0,0,0,1,Low
1.856,1,0,0,0,0,0,1,Low
2.907,1,0,0,0,0,0,1,Low
2.58,1,0,0,0,0,0,1,Low
2.329,1,0,0,0,0,0,1,Low
2.177,1,0,0,0,0,0,1,Low
2.732,1,0,0,0,0,0,1,Low
2.124,1,0,0,0,0,0,1,Low
2.585,1,0,0,0,0,0,1,Low
2.305,1,0,0,0,0,0,1,Low
2.069,1,0,0,0,0,0,1,Low
2.744,1,0,0,0,0,0,1,Low
1.757,1,0,0,0,0,0,1,Low
2.729,1,0,0,0,0,0,1,Low
2.019,1,0,0,0,0,0,1,Low
1.824,1,0,0,0,0,0,1,Low
2.29,1,0,0,0,0,0,1,Low
1.946,1,0,0,0,0,0,1,Low
2.033,1,0,0,0,0,0,1,Low
2.601,1,0,0,0,0,0,1,Low
2.305,1,0,0,0,0,0,1,Low
2.01,1,0,0,0,0,0,1,Low
2.172,1,0,0,0,0,0,1,Low
2.367,1,0,0,0,0,0,1,Low
2.928,1,0,0,0,0,0,1,Low
2.467,1,0,0,0,0,0,1,Low
2.701,1,0,0,0,0,0,1,Low
2.235,1,0,0,0,0,0,1,Low
2.193,1,0,0,0,0,0,1,Low
2.725,1,0,0,0,0,0,1,Low
2.762,1,0,0,0,0,0,1,Low
2.489,1,0,0,0,0,0,1,Low
2.3,1,0,0,0,0,0,1,Low
2.374,1,0,0,0,0,0,1,Low
2.857,1,0,0,0,0,0,1,Low
2.709,1,0,0,0,0,0,1,Low
2.546,1,0,0,0,0,0,1,Low
2.786,1,0,0,0,0,0,1,Low
2.617,1,0,0,0,0,0,1,Low
2.434,1,0,0,0,0,0,1,Low
2.107,1,0,0,0,0,0,1,Low
2.353,1,0,0,0,0,0,1,Low
2.478,1,0,0,0,0,0,1,Low
1.783,1,0,0,0,0,0,1,Low
1.77,1,0,0,0,0,0,1,Low
2.415,1,0,0,0,0,0,1,Low
2.407,1,0,0,0,0,0,1,Low
2.798,1,0,0,0,0,0,1,Low
2.427,1,0,0,0,0,0,1,Low
1.867,1,0,0,0,0,0,1,Low
2.375,1,0,0,0,0,0,1,Low
1.958,1,0,0,0,0,0,1,Low
2.34,1,0,0,0,0,0,1,Low
2.077,1,0,0,0,0,0,1,Low
2.417,1,0,0,0,0,0,1,Low
2.168,1,0,0,0,0,0,1,Low
2.208,1,0,0,0,0,0,1,Low
2.642,1,0,0,0,0,0,1,Low
2.106,1,0,0,0,0,0,1,Low
2.715,1,0,0,0,0,0,1,Low
1.804,1,0,0,0,0,0,1,Low
2.147,1,0,0,0,0,0,1,Low
2.764,1,0,0,0,0,0,1,Low
2.499,1,0,0,0,0,0,1,Low
1.847,1,0,0,0,0,0,1,Low
2.344,1,0,0,0,0,0,1,Low
2.813,1,0,0,0,0,0,1,Low
2.506,1,0,0,0,0,0,1,Low
2.377,1,0,0,0,0,0,1,Low
2.433,1,0,0,0,0,0,1,Low
2.506,1,0,0,0,0,0,1,Low
1.861,1,0,0,0,0,0,1,Low
2.793,1,0,0,0,0,0,1,Low
2.085,1,0,0,0,0,0,1,Low
2.595,1,0,0,0,0,0,1,Low
3.253,1,0,0,0,0,0,1,Low
3.401,1,0,0,0,0,0,1,Low
3.041,1,0,0,0,0,0,1,Low
3.202,1,0,0,0,0,0,1,Low
2.655,1,0,0,0,0,0,1,Low
4.116,1,0,0,0,0,0,1,Low
2.434,1,0,0,0,0,0,1,Low
2.748,1,0,0,0,0,0,1,Low
2.782,1,0,0,0,0,0,1,Low
2.468,1,0,0,0,0,0,1,Low
3.201,1,0,0,0,0,0,1,Low
2.846,1,0,0,0,0,0,1,Low
2.653,1,0,0,0,0,0,1,Low
3.874,1,0,0,0,0,0,1,Low
3.796,1,0,0,0,0,0,1,Low
3.995,1,0,0,0,0,0,1,Low
3.332,1,0,0,0,0,0,1,Low
3.409,1,0,0,0,0,0,1,Low
2.979,1,0,0,0,0,0,1,Low
3.68,1,0,0,0,0,0,1,Low
2.415,1,0,0,0,0,0,1,Low
3.313,1,0,0,0,0,0,1,Low
4.085,1,0,0,0,0,0,1,Low
2.861,1,0,0,0,0,0,1,Low
3.553,1,0,0,0,0,0,1,Low
3.752,1,0,0,0,0,0,1,Low
4.064,1,0,0,0,0,0,1,Low
3.463,1,0,0,0,0,0,1,Low
2.376,1,0,0,0,0,0,1,Low
3.978,1,0,0,0,0,0,1,Low
4.122,1,0,0,0,0,0,1,Low
3.444,1,0,0,0,0,0,1,Low
3.345,1,0,0,0,0,0,1,Low
4.062,1,0,0,0,0,0,1,Low
3.371,1,0,0,0,0,0,1,Low
2.748,1,0,0,0,0,0,1,Low
3.364,1,0,0,0,0,0,1,Low
3.419,1,0,0,0,0,0,1,Low
3.234,1,0,0,0,0,0,1,Low
3.503,1,0,0,0,0,0,1,Low
3.762,1,0,0,0,0,0,1,Low
3.378,1,0,0,0,0,0,1,Low
3.176,1,0,0,0,0,0,1,Low
3.917,1,0,0,0,0,0,1,Low
3.381,1,0,0,0,0,0,1,Low
2.288,1,0,0,0,0,0,1,Low
3.641,1,0,0,0,0,0,1,Low
2.838,1,0,0,0,0,0,1,Low
3.231,1,0,0,0,0,0,1,Low
3.509,1,0,0,0,0,0,1,Low
3.728,1,0,0,0,0,0,1,Low
2.759,1,0,0,0,0,0,1,Low
3.638,1,0,0,0,0,0,1,Low
3.844,1,0,0,0,0,0,1,Low
2.393,1,0,0,0,0,0,1,Low
2.518,1,0,0,0,0,0,1,Low
2.418,1,0,0,0,0,0,1,Low
3.142,1,0,0,0,0,0,1,Low
3.444,1,0,0,0,0,0,1,Low
3.824,1,0,0,0,0,0,1,Low
2.939,1,0,0,0,0,0,1,Low
2.594,1,0,0,0,0,0,1,Low
3.632,1,0,0,0,0,0,1,Low
3.605,1,0,0,0,0,0,1,Low
4.051,1,0,0,0,0,0,1,Low
3.711,1,0,0,0,0,0,1,Low
3.775,1,0,0,0,0,0,1,Low
2.53,1,0,0,0,0,0,1,Low
2.836,1,0,0,0,0,0,1,Low
3.549,1,0,0,0,0,0,1,Low
2.727,1,0,0,0,0,0,1,Low
2.585,1,0,0,0,0,0,1,Low
2.721,1,0,0,0,0,0,1,Low
3.649,1,0,0,0,0,0,1,Low
2.608,1,0,0,0,0,0,1,Low
2.482,1,0,0,0,0,0,1,Low
3.492,1,0,0,0,0,0,1,Low
2.314,1,0,0,0,0,0,1,Low
3.689,1,0,0,0,0,0,1,Low
3.673,1,0,0,0,0,0,1,Low
3.105,1,0,0,0,0,0,1,Low
3.621,1,0,0,0,0,0,1,Low
4.042,1,0,0,0,0,0,1,Low
3.647,1,0,0,0,0,0,1,Low
4.133,1,0,0,0,0,0,1,Low
3.085,1,0,0,0,0,0,1,Low
2.599,1,0,0,0,0,0,1,Low
2.518,1,0,0,0,0,0,1,Low
2.873,1,0,0,0,0,0,1,Low
2.566,1,0,0,0,0,0,1,Low
4.212,1,0,0,0,0,0,1,Low
3.104,1,0,0,0,0,0,1,Low
2.099,1,0,0,0,0,0,1,Low
2.574,1,0,0,0,0,0,1,Low
2.716,1,0,0,0,0,0,1,Low
3.88,1,0,0,0,0,0,1,Low
3.615,1,0,0,0,0,0,1,Low
2.968,1,0,0,0,0,0,1,Low
3.053,1,0,0,0,0,0,1,Low
2.803,1,0,0,0,0,0,1,Low
3.743,1,0,0,0,0,0,1,Low
3.122,1,0,0,0,0,0,1,Low
3.865,1,0,0,0,0,0,1,Low
3.062,1,0,0,0,0,0,1,Low
6.959,1,0,0,0,0,0,1,Low
5.437,1,0,0,0,0,0,1,Low
5.946,1,0,0,0,0,0,1,Low
5.306,1,0,0,0,0,0,1,Low
7.127,1,0,0,0,0,0,1,Low
6.134,1,0,0,0,0,0,1,Low
7.698,1,0,0,0,0,0,1,Low
5.648,1,0,0,0,0,0,1,Low
5.443,1,0,0,0,0,0,1,Low
6.817,1,0,0,0,0,0,1,Low
5.296,1,0,0,0,0,0,1,Low
5.314,1,0,0,0,0,0,1,Low
5.836,1,0,0,0,0,0,1,Low
7.344,1,0,0,0,0,0,1,Low
6.589,1,0,0,0,0,0,1,Low
7.126,1,0,0,0,0,0,1,Low
5.666,1,0,0,0,0,0,1,Low
4.783,1,0,0,0,0,0,1,Low
6.125,1,0,0,0,0,0,1,Low
5.523,1,0,0,0,0,0,1,Low
7.597,1,0,0,0,0,0,1,Low
6.497,1,0,0,0,0,0,1,Low
7.155,1,0,0,0,0,0,1,Low
5.325,1,0,0,0,0,0,1,Low
3.944,1,0,0,0,0,0,1,Low
7.102,1,0,0,0,0,0,1,Low
5.055,1,0,0,0,0,0,1,Low
5.322,1,0,0,0,0,0,1,Low
5.281,1,0,0,0,0,0,1,Low
6.533,1,0,0,0,0,0,1,Low
6.281,1,0,0,0,0,0,1,Low
6.886,1,0,0,0,0,0,1,Low
5.863,1,0,0,0,0,0,1,Low
6.767,1,0,0,0,0,0,1,Low
5.097,1,0,0,0,0,0,1,Low
7.046,1,0,0,0,0,0,1,Low
6.312,1,0,0,0,0,0,1,Low
7.255,1,0,0,0,0,0,1,Low
5.771,1,0,0,0,0,0,1,Low
4.063,1,0,0,0,0,0,1,Low
4.266,1,0,0,0,0,0,1,Low
4.713,1,0,0,0,0,0,1,Low
6.111,1,0,0,0,0,0,1,Low
6.44,1,0,0,0,0,0,1,Low
5.963,1,0,0,0,0,0,1,Low
6.554,1,0,0,0,0,0,1,Low
7.066,1,0,0,0,0,0,1,Low
5.658,1,0,0,0,0,0,1,Low
5.785,1,0,0,0,0,0,1,Low
5.259,1,0,0,0,0,0,1,Low
4.603,1,0,0,0,0,0,1,Low
6.515,1,0,0,0,0,0,1,Low
6.688,1,0,0,0,0,0,1,Low
7.604,1,0,0,0,0,0,1,Low
7.563,1,0,0,0,0,0,1,Low
5.218,1,0,0,0,0,0,1,Low
7.425,1,0,0,0,0,0,1,Low
5.463,1,0,0,0,0,0,1,Low
6.458,1,0,0,0,0,0,1,Low
5.015,1,0,0,0,0,0,1,Low
5.739,1,0,0,0,0,0,1,Low
6.165,1,0,0,0,0,0,1,Low
4.085,1,0,0,0,0,0,1,Low
5.581,1,0,0,0,0,0,1,Low
6.598,1,0,0,0,0,0,1,Low
6.19,1,0,0,0,0,0,1,Low
5.959,1,0,0,0,0,0,1,Low
6.584,1,0,0,0,0,0,1,Low
6.95,1,0,0,0,0,0,1,Low
4.862,1,0,0,0,0,0,1,Low
4.334,1,0,0,0,0,0,1,Low
6.466,1,0,0,0,0,0,1,Low
4.699,1,0,0,0,0,0,1,Low
6.257,1,0,0,0,0,0,1,Low
4.998,1,0,0,0,0,0,1,Low
5.462,1,0,0,0,0,0,1,Low
5.232,1,0,0,0,0,0,1,Low
5.267,1,0,0,0,0,0,1,Low
4.818,1,0,0,0,0,0,1,Low
4.834,1,0,0,0,0,0,1,Low
4.736,1,0,0,0,0,0,1,Low
6.25,1,0,0,0,0,0,1,Low
6.323,1,0,0,0,0,0,1,Low
5.871,1,0,0,0,0,0,1,Low
5.991,1,0,0,0,0,0,1,Low
6.386,1,0,0,0,0,0,1,Low
7.301,1,0,0,0,0,0,1,Low
4.785,1,0,0,0,0,0,1,Low
6.541,1,0,0,0,0,0,1,Low
5.868,1,0,0,0,0,0,1,Low
5.561,1,0,0,0,0,0,1,Low
7.821,1,0,0,0,0,0,1,Low
7.306,1,0,0,0,0,0,1,Low
5.209,1,0,0,0,0,0,1,Low
4.025,1,0,0,0,0,0,1,Low
6.191,1,0,0,0,0,0,1,Low
7.28,1,0,0,0,0,0,1,Low
6.475,1,0,0,0,0,0,1,Low
5.684,1,0,0,0,0,0,1,Low
5.723,1,0,0,0,0,0,1,Low
5.72,1,0,0,0,0,0,1,Low
5.319,1,0,0,0,0,0,1,Low
6.686,1,0,0,0,0,0,1,Low
4.85,1,0,0,0,0,0,1,Low
4.797,1,0,0,0,0,0,1,Low
2.537,1,0,0,0,0,0,1,Low
2.164,1,0,0,0,0,0,1,Low
2.702,1,0,0,0,0,0,1,Low
2.73,1,0,0,0,0,0,1,Low
2.739,1,0,0,0,0,0,1,Low
2.675,1,0,0,0,0,0,1,Low
2.344,1,0,0,0,0,0,1,Low
2.39,1,0,0,0,0,0,1,Low
1.938,1,0,0,0,0,0,1,Low
2.764,1,0,0,0,0,0,1,Low
2.69,1,0,0,0,0,0,1,Low
2.227,1,0,0,0,0,0,1,Low
2.132,1,0,0,0,0,0,1,Low
2.621,1,0,0,0,0,0,1,Low
2.281,1,0,0,0,0,0,1,Low
2.107,1,0,0,0,0,0,1,Low
2.183,1,0,0,0,0,0,1,Low
2.168,1,0,0,0,0,0,1,Low
2.615,1,0,0,0,0,0,1,Low
2.15,1,0,0,0,0,0,1,Low
2.652,1,0,0,0,0,0,1,Low
2.269,1,0,0,0,0,0,1,Low
2.638,1,0,0,0,0,0,1,Low
2.901,1,0,0,0,0,0,1,Low
2.243,1,0,0,0,0,0,1,Low
1.935,1,0,0,0,0,0,1,Low
2.645,1,0,0,0,0,0,1,Low
2.312,1,0,0,0,0,0,1,Low
1.797,1,0,0,0,0,0,1,Low
2.303,1,0,0,0,0,0,1,Low
2.136,1,0,0,0,0,0,1,Low
2.944,1,0,0,0,0,0,1,Low
2.679,1,0,0,0,0,0,1,Low
2.359,1,0,0,0,0,0,1,Low
2.25,1,0,0,0,0,0,1,Low
2.362,1,0,0,0,0,0,1,Low
1.813,1,0,0,0,0,0,1,Low
2.684,1,0,0,0,0,0,1,Low
2.771,1,0,0,0,0,0,1,Low
2.138,1,0,0,0,0,0,1,Low
1.904,1,0,0,0,0,0,1,Low
2.058,1,0,0,0,0,0,1,Low
1.826,1,0,0,0,0,0,1,Low
2.274,1,0,0,0,0,0,1,Low
2.265,1,0,0,0,0,0,1,Low
2.822,1,0,0,0,0,0,1,Low
2.375,1,0,0,0,0,0,1,Low
2.69,1,0,0,0,0,0,1,Low
2.677,1,0,0,0,0,0,1,Low
2.6,1,0,0,0,0,0,1,Low
2.153,1,0,0,0,0,0,1,Low
2.108,1,0,0,0,0,0,1,Low
2.105,1,0,0,0,0,0,1,Low
1.818,1,0,0,0,0,0,1,Low
2.507,1,0,0,0,0,0,1,Low
2.443,1,0,0,0,0,0,1,Low
2.624,1,0,0,0,0,0,1,Low
1.982,1,0,0,0,0,0,1,Low
2.297,1,0,0,0,0,0,1,Low
2.328,1,0,0,0,0,0,1,Low
2.371,1,0,0,0,0,0,1,Low
2.336,1,0,0,0,0,0,1,Low
1.91,1,0,0,0,0,0,1,Low
2.615,1,0,0,0,0,0,1,Low
1.99,1,0,0,0,0,0,1,Low
2.103,1,0,0,0,0,0,1,Low
